S통신	1 0 0 0 0 0 0 0
T&T	2 0 0 0 0 0 0 0
T-T	1 0 0 0 0 0 0 0
TAS	2 0 0 0 0 0 0 0
TBC	1 0 0 0 0 0 0 0
TC미	2 0 0 0 0 0 0 0
TV가	1 0 0 0 0 0 0 0
TV사	1 0 0 0 0 0 0 0
TV저	5 0 0 0 0 0 0 0
Tiu	1 0 0 0 0 0 0 0
UBS	1 0 0 0 0 0 0 0
U자곡	0 2 0 0 0 0 0 0
VDO	1 0 0 0 0 0 0 0
V가이	1 0 0 0 0 0 0 0
V저널	5 0 0 0 0 0 0 0
WCA	1 0 0 0 0 0 0 0
WGB	2 0 0 0 0 0 0 0
WNE	1 0 0 0 0 0 0 0
Xer	1 0 0 0 0 0 0 0
YMC	9 0 0 0 0 0 0 0
YTN	1 0 0 0 0 0 0 0
YWC	1 0 0 0 0 0 0 0
Zei	1 0 0 0 0 0 0 0
_)~	0 6 0 0 0 0 0 0
a)강	1 0 0 0 0 0 0 0
a)족	1 0 0 0 0 0 0 0
ach	0 1 0 0 0 0 0 0
ack	0 1 0 0 0 0 0 0
ale	1 0 0 0 0 0 0 0
ani	1 0 0 0 0 0 0 0
ank	1 0 0 0 0 0 0 0
an사	1 0 0 0 0 0 0 0
arx	2 0 0 0 0 0 0 0
a~C	0 1 0 0 0 0 0 0
bwa	1 0 0 0 0 0 0 0
cht	0 1 0 0 0 0 0 0
ck)	0 1 0 0 0 0 0 0
d)인	0 1 0 0 0 0 0 0
eek	1 0 0 0 0 0 0 0
eia	1 0 0 0 0 0 0 0
enl	0 1 0 0 0 0 0 0
ero	1 0 0 0 0 0 0 0
et사	1 0 0 0 0 0 0 0
eug	0 1 0 0 0 0 0 0
ews	1 0 0 0 0 0 0 0
gan	1 0 0 0 0 0 0 0
gd)	0 1 0 0 0 0 0 0
gra	0 1 0 0 0 0 0 0
han	1 0 0 0 0 0 0 0
hi)	1 0 0 0 0 0 0 0
ht)	0 1 0 0 0 0 0 0
i)족	1 0 0 0 0 0 0 0
ia)	1 0 0 0 0 0 0 0
ibw	1 0 0 0 0 0 0 0
iur	1 0 0 0 0 0 0 0
ivk	1 0 0 0 0 0 0 0
jib	1 0 0 0 0 0 0 0
k)인	0 1 0 0 0 0 0 0
ka호	1 0 0 0 0 0 0 0
khi	1 0 0 0 0 0 0 0
leu	0 1 0 0 0 0 0 0
mur	1 0 0 0 0 0 0 0
net	1 0 0 0 0 0 0 0
ni족	1 0 0 0 0 0 0 0
nka	1 0 0 0 0 0 0 0
nle	0 1 0 0 0 0 0 0
n각형	0 3 0 0 0 0 0 0
ogd	0 1 0 0 0 0 0 0
ohr	1 0 0 0 0 0 0 0
oji	1 0 0 0 0 0 0 0
ore	1 0 0 0 0 0 0 0
org	1 0 0 0 0 0 0 0
oss	0 1 0 0 0 0 0 0
ox)	1 0 0 0 0 0 0 0
r)강	1 0 0 0 0 0 0 0
rac	0 1 0 0 0 0 0 0
rea	1 0 0 0 0 0 0 0
rga	1 0 0 0 0 0 0 0
rox	1 0 0 0 0 0 0 0
sac	0 1 0 0 0 0 0 0
sbs	1 0 0 0 0 0 0 0
ssa	0 1 0 0 0 0 0 0
swe	1 0 0 0 0 0 0 0
t)법	0 1 0 0 0 0 0 0
ugr	0 1 0 0 0 0 0 0
ur)	2 0 0 0 0 0 0 0
vkh	1 0 0 0 0 0 0 0
wa)	1 0 0 0 0 0 0 0
wee	1 0 0 0 0 0 0 0
wsw	1 0 0 0 0 0 0 0
x)사	1 0 0 0 0 0 0 0
~.8	2 0 0 0 0 0 0 0
~0면	0 1 0 0 0 0 0 0
~5동	1 0 0 0 0 0 0 0
~5사	2 0 0 0 0 0 0 0
~5전	10 1 0 0 0 0 0 0
~8조	1 0 0 0 0 0 0 0
~9선	2 1 0 0 0 0 0 0
~?1	1 0 0 0 0 0 0 0
~CO	0 1 0 0 0 0 0 0
~·1	9 0 0 0 0 0 0 0
~·3	1 0 0 0 0 0 0 0
~·7	2 0 0 0 0 0 0 0
~륜차	0 1 0 0 0 0 0 0
~모작	0 1 0 0 0 0 0 0
~얼씬	0 0 0 1 0 0 0 0
~이작	0 3 0 0 0 0 0 0
~인자	0 3 0 0 0 0 0 0
~중창	0 1 0 0 0 0 0 0
~지구	0 2 0 0 0 0 0 0
~차대	18 0 0 0 0 0 0 0
~차세	8 0 0 0 0 0 0 0
~행성	1 0 0 0 0 0 0 0
·10	1 0 0 0 0 0 0 0
·13	3 0 0 0 0 0 0 0
·15	20 4 0 0 0 0 0 0
·16	35 0 0 0 0 0 0 0
·17	4 0 0 0 0 0 0 0
·18	11 0 0 0 0 0 0 0
·19	30 0 0 0 0 0 0 0
·1~	9 0 0 0 0 0 0 0
·1·	1 0 0 0 0 0 0 0
·1선	1 0 0 0 0 0 0 0
·1운	22 0 0 0 0 0 0 0
·1절	0 2 0 0 0 0 0 0
·3·	1 0 0 0 0 0 0 0
·3데	1 0 0 0 0 0 0 0
·3민	2 0 0 0 0 0 0 0
·3사	1 0 0 0 0 0 0 0
·3제	1 0 0 0 0 0 0 0
·4후	1 0 0 0 0 0 0 0
·6공	4 0 0 0 0 0 0 0
·6절	0 1 0 0 0 0 0 0
·7구	2 0 0 0 0 0 0 0
·9절	0 1 0 0 0 0 0 0
·~5	92 0 0 0 0 0 0 0
·~8	1 0 0 0 0 0 0 0
·~9	4 1 0 0 0 0 0 0
·~·	1 0 0 0 0 0 0 0
·간접	0 2 0 0 0 0 0 0
·개정	0 3 0 0 0 0 0 0
·결산	0 1 0 0 0 0 0 0
·경력	0 1 0 0 0 0 0 0
·고·	0 1 0 0 0 0 0 0
·고교	0 2 0 0 0 0 0 0
·고등	0 10 0 0 0 0 0 0
·고령	0 4 0 0 0 0 0 0
·과장	0 2 0 0 0 0 0 0
·구교	0 3 0 0 0 0 0 0
·구약	0 1 0 0 0 0 0 0
·구파	0 1 0 0 0 0 0 0
